Iteration,Walker_Type,Walker_ID,Step,x0,x1,x2
51,turtle,2,17,1,3,2
51,turtle,3,17,1,3,0
51,turtle,4,17,1,3,2
51,rabbit,5,17,2,3,2
51,turtle,0,18,0,2,3
51,turtle,1,18,1,3,1
51,turtle,2,18,1,2,2
51,turtle,3,18,2,3,0
51,turtle,4,18,1,3,3
51,rabbit,5,18,0,3,2
51,turtle,0,19,0,2,2
51,turtle,1,19,2,3,1
51,turtle,2,19,1,2,3
51,turtle,3,19,1,3,0
51,turtle,4,19,1,2,3
51,rabbit,5,19,2,3,2
51,turtle,0,20,0,3,2
51,turtle,1,20,2,3,0
51,turtle,2,20,1,3,3
51,turtle,3,20,2,3,0
51,turtle,4,20,1,2,2
51,rabbit,5,20,0,3,2
51,turtle,0,21,0,3,3
51,turtle,1,21,1,3,0
51,turtle,2,21,2,3,3
51,turtle,3,21,2,3,1
51,turtle,4,21,1,2,3
51,rabbit,5,21,0,1,2
51,turtle,0,22,0,3,2
51,turtle,1,22,0,3,0
51,turtle,2,22,1,3,3
51,turtle,3,22,2,2,1
51,turtle,4,22,0,2,3
51,rabbit,5,22,2,1,2
51,turtle,0,23,0,3,1
51,turtle,1,23,1,3,0
51,turtle,2,23,2,3,3
51,turtle,3,23,2,2,2
51,turtle,4,23,0,2,2
52,turtle,0,1,2,3,1
52,turtle,1,1,1,3,0
52,turtle,2,1,1,3,0
52,turtle,3,1,2,3,1
52,turtle,4,1,2,3,1
52,rabbit,5,1,0,3,0
52,turtle,0,2,2,3,0
52,turtle,1,2,2,3,0
52,turtle,2,2,2,3,0
52,turtle,3,2,2,2,1
52,turtle,4,2,1,3,1
52,rabbit,5,2,0,3,2
52,turtle,0,3,1,3,0
52,turtle,1,3,1,3,0
52,turtle,2,3,1,3,0
52,turtle,3,3,2,2,0
52,turtle,4,3,1,3,2
52,rabbit,5,3,0,3,0
52,turtle,0,4,0,3,0
52,turtle,1,4,0,3,0
52,turtle,2,4,2,3,0
52,turtle,3,4,2,1,0
52,turtle,4,4,1,3,1
52,rabbit,5,4,2,3,0
52,turtle,0,5,1,3,0
52,turtle,1,5,1,3,0
52,turtle,2,5,2,3,1
52,turtle,3,5,3,1,0
52,turtle,4,5,2,3,1
52,rabbit,5,5,0,3,0
52,turtle,0,6,0,3,0
52,turtle,1,6,0,3,0
52,turtle,2,6,2,2,1
52,turtle,3,6,3,2,0
52,turtle,4,6,1,3,1
52,rabbit,5,6,0,3,2
52,turtle,0,7,1,3,0
52,turtle,1,7,1,3,0
52,turtle,2,7,2,2,2
52,turtle,3,7,3,1,0
52,turtle,4,7,1,3,2
52,rabbit,5,7,0,1,2
52,turtle,0,8,0,3,0
52,turtle,1,8,2,3,0
52,turtle,2,8,2,2,1
52,turtle,3,8,2,1,0
52,turtle,4,8,0,3,2
52,rabbit,5,8,2,1,2
52,turtle,0,9,0,3,1
52,turtle,1,9,1,3,0
52,turtle,2,9,2,2,0
52,turtle,3,9,2,0,0
52,turtle,4,9,0,3,1
53,turtle,0,1,1,3,0
53,turtle,1,1,2,3,1
53,turtle,2,1,2,3,1
53,turtle,3,1,2,3,1
53,turtle,4,1,2,3,1
53,rabbit,5,1,0,3,0
53,turtle,0,2,0,3,0
53,turtle,1,2,2,3,0
53,turtle,2,2,1,3,1
53,turtle,3,2,1,3,1
53,turtle,4,2,2,2,1
53,rabbit,5,2,2,3,0
53,turtle,0,3,0,3,1
53,turtle,1,3,2,3,1
53,turtle,2,3,1,3,2
53,turtle,3,3,1,3,2
53,turtle,4,3,1,2,1
53,rabbit,5,3,0,3,0
53,turtle,0,4,0,3,2
53,turtle,1,4,2,2,1
53,turtle,2,4,1,3,3
53,turtle,3,4,1,3,3
53,turtle,4,4,1,2,0
53,rabbit,5,4,0,3,2
53,turtle,0,5,1,3,2
53,turtle,1,5,2,3,1
53,turtle,2,5,2,3,3
53,turtle,3,5,1,2,3
53,turtle,4,5,1,2,1
53,rabbit,5,5,2,3,2
53,turtle,0,6,1,2,2
53,turtle,1,6,1,3,1
53,turtle,2,6,2,2,3
53,turtle,3,6,1,2,2
53,turtle,4,6,1,2,0
53,rabbit,5,6,0,3,2
53,turtle,0,7,1,3,2
53,turtle,1,7,2,3,1
53,turtle,2,7,2,3,3
53,turtle,3,7,1,2,1
53,turtle,4,7,2,2,0
53,rabbit,5,7,2,3,2
53,turtle,0,8,1,3,1
53,turtle,1,8,1,3,1
53,turtle,2,8,2,3,2
53,turtle,3,8,1,2,2
53,turtle,4,8,1,2,0
53,rabbit,5,8,0,3,2
53,turtle,0,9,0,3,1
53,turtle,1,9,0,3,1
53,turtle,2,9,1,3,2
53,turtle,3,9,1,2,1
53,turtle,4,9,2,2,0
53,rabbit,5,9,0,3,0
53,turtle,0,10,0,3,0
53,turtle,1,10,0,3,2
53,turtle,2,10,1,2,2
53,turtle,3,10,0,2,1
53,turtle,4,10,1,2,0
53,rabbit,5,10,2,3,0
53,turtle,0,11,1,3,0
53,turtle,1,11,1,3,2
53,turtle,2,11,1,1,2
53,turtle,3,11,1,2,1
53,turtle,4,11,2,2,0
53,rabbit,5,11,0,3,0
53,turtle,0,12,2,3,0
53,turtle,1,12,1,3,1
53,turtle,2,12,0,1,2
53,turtle,3,12,1,1,1
53,turtle,4,12,3,2,0
53,rabbit,5,12,2,3,0
53,turtle,0,13,1,3,0
53,turtle,1,13,0,3,1
53,turtle,2,13,0,1,3
53,turtle,3,13,2,1,1
53,turtle,4,13,2,2,0
53,rabbit,5,13,0,3,0
53,turtle,0,14,2,3,0
53,turtle,1,14,0,3,0
53,turtle,2,14,1,1,3
53,turtle,3,14,2,0,1
53,turtle,4,14,3,2,0
53,rabbit,5,14,2,3,0
53,turtle,0,15,2,3,1
53,turtle,1,15,0,3,1
53,turtle,2,15,2,1,3
53,turtle,3,15,2,0,0
53,turtle,4,15,3,1,0
53,rabbit,5,15,0,3,0
53,turtle,0,16,2,3,0
53,turtle,1,16,0,3,0
53,turtle,2,16,2,0,3
53,turtle,3,16,2,1,0
53,turtle,4,16,3,2,0
53,rabbit,5,16,0,3,2
53,turtle,0,17,2,3,1
53,turtle,1,17,0,3,1
53,turtle,2,17,2,1,3
53,turtle,3,17,3,1,0
53,turtle,4,17,3,1,0
53,rabbit,5,17,2,3,2
53,turtle,0,18,1,3,1
53,turtle,1,18,0,3,2
53,turtle,2,18,1,1,3
53,turtle,3,18,2,1,0
53,turtle,4,18,2,1,0
53,rabbit,5,18,0,3,2
53,turtle,0,19,0,3,1
53,turtle,1,19,0,2,2
53,turtle,2,19,0,1,3
53,turtle,3,19,2,0,0
53,turtle,4,19,2,2,0
53,rabbit,5,19,2,3,2
53,turtle,0,20,0,3,0
53,turtle,1,20,0,2,3
53,turtle,2,20,0,0,3
53,turtle,3,20,1,0,0
53,turtle,4,20,2,1,0
53,rabbit,5,20,0,3,2
53,turtle,0,21,1,3,0
53,turtle,1,21,1,2,3
53,turtle,2,21,1,0,3
53,turtle,3,21,2,0,0
53,turtle,4,21,2,0,0
53,rabbit,5,21,0,3,0
53,turtle,0,22,0,3,0
53,turtle,1,22,0,2,3
53,turtle,2,22,0,0,3
53,turtle,3,22,2,1,0
53,turtle,4,22,1,0,0
53,rabbit,5,22,0,3,2
53,turtle,0,23,0,3,1
53,turtle,1,23,1,2,3
53,turtle,2,23,1,0,3
53,turtle,3,23,2,2,0
53,turtle,4,23,2,0,0
53,rabbit,5,23,2,3,2
53,turtle,0,24,0,3,2
53,turtle,1,24,1,1,3
53,turtle,2,24,0,0,3
53,turtle,3,24,2,1,0
53,turtle,4,24,2,0,1
53,rabbit,5,24,0,3,2
53,turtle,0,25,0,3,3
53,turtle,1,25,1,2,3
53,turtle,2,25,1,0,3
53,turtle,3,25,3,1,0
53,turtle,4,25,2,0,2
53,rabbit,5,25,0,1,2
53,turtle,0,26,0,3,2
53,turtle,1,26,0,2,3
53,turtle,2,26,0,0,3
53,turtle,3,26,3,0,0
53,turtle,4,26,2,0,1
53,rabbit,5,26,0,3,2
53,turtle,0,27,1,3,2
53,turtle,1,27,1,2,3
53,turtle,2,27,0,1,3
53,turtle,3,27,3,1,0
53,turtle,4,27,2,1,1
53,rabbit,5,27,2,3,2
53,turtle,0,28,1,2,2
53,turtle,1,28,0,2,3
53,turtle,2,28,1,1,3
53,turtle,3,28,2,1,0
53,turtle,4,28,1,1,1
53,rabbit,5,28,0,3,2
53,turtle,0,29,1,2,3
53,turtle,1,29,1,2,3
53,turtle,2,29,1,2,3
53,turtle,3,29,2,0,0
53,turtle,4,29,0,1,1
53,rabbit,5,29,0,1,2
53,turtle,0,30,1,3,3
53,turtle,1,30,0,2,3
53,turtle,2,30,1,3,3
53,turtle,3,30,2,0,1
53,turtle,4,30,0,1,2
53,rabbit,5,30,2,1,2
53,turtle,0,31,1,2,3
53,turtle,1,31,0,2,2
53,turtle,2,31,1,3,2
53,turtle,3,31,2,0,0
53,turtle,4,31,0,2,2
54,turtle,0,1,2,3,1
54,turtle,1,1,1,3,0
54,turtle,2,1,2,3,1
54,turtle,3,1,2,3,1
54,turtle,4,1,1,3,0
54,rabbit,5,1,0,3,0
54,turtle,0,2,2,3,0
54,turtle,1,2,2,3,0
54,turtle,2,2,2,2,1
54,turtle,3,2,2,3,0
54,turtle,4,2,0,3,0
54,rabbit,5,2,0,3,2
54,turtle,0,3,1,3,0
54,turtle,1,3,1,3,0
54,turtle,2,3,1,2,1
54,turtle,3,3,2,3,1
54,turtle,4,3,1,3,0
54,rabbit,5,3,2,3,2
54,turtle,0,4,2,3,0
54,turtle,1,4,0,3,0
54,turtle,2,4,1,2,2
54,turtle,3,4,2,2,1
54,turtle,4,4,0,3,0
54,rabbit,5,4,0,3,2
54,turtle,0,5,1,3,0
54,turtle,1,5,1,3,0
54,turtle,2,5,1,1,2
54,turtle,3,5,2,3,1
54,turtle,4,5,1,3,0
54,rabbit,5,5,0,1,2
54,turtle,0,6,0,3,0
54,turtle,1,6,2,3,0
54,turtle,2,6,1,1,3
54,turtle,3,6,2,3,0
54,turtle,4,6,2,3,0
54,rabbit,5,6,0,3,2
54,turtle,0,7,1,3,0
54,turtle,1,7,2,3,1
54,turtle,2,7,1,1,2
54,turtle,3,7,1,3,0
54,turtle,4,7,2,3,1
54,rabbit,5,7,0,1,2
54,turtle,0,8,2,3,0
54,turtle,1,8,2,3,0
54,turtle,2,8,2,1,2
54,turtle,3,8,0,3,0
54,turtle,4,8,2,2,1
54,rabbit,5,8,0,3,2
54,turtle,0,9,2,3,1
54,turtle,1,9,1,3,0
55,turtle,0,1,2,3,1
55,turtle,1,1,2,3,1
55,turtle,2,1,1,3,0
55,turtle,3,1,1,3,0
55,turtle,4,1,2,3,1
55,rabbit,5,1,0,3,0
55,turtle,0,2,2,2,1
55,turtle,1,2,2,3,0
55,turtle,2,2,0,3,0
55,turtle,3,2,0,3,0
55,turtle,4,2,2,3,0
55,rabbit,5,2,0,3,2
55,turtle,0,3,2,3,1
55,turtle,1,3,1,3,0
55,turtle,2,3,1,3,0
55,turtle,3,3,0,3,1
55,turtle,4,3,2,3,1
55,rabbit,5,3,0,3,0
55,turtle,0,4,1,3,1
55,turtle,1,4,2,3,0
55,turtle,2,4,2,3,0
55,turtle,3,4,1,3,1
55,turtle,4,4,2,2,1
55,rabbit,5,4,0,3,2
55,turtle,0,5,2,3,1
55,turtle,1,5,1,3,0
55,turtle,2,5,1,3,0
55,turtle,3,5,1,3,2
55,turtle,4,5,2,3,1
55,rabbit,5,5,0,3,0
55,turtle,0,6,1,3,1
55,turtle,1,6,2,3,0
55,turtle,2,6,2,3,0
55,turtle,3,6,0,3,2
55,turtle,4,6,2,3,0
55,rabbit,5,6,0,3,2
55,turtle,0,7,1,3,2
55,turtle,1,7,2,3,1
55,turtle,2,7,1,3,0
55,turtle,3,7,1,3,2
55,turtle,4,7,2,3,1
55,rabbit,5,7,0,1,2
55,turtle,0,8,1,3,3
55,turtle,1,8,2,2,1
55,turtle,2,8,2,3,0
55,turtle,3,8,0,3,2
55,turtle,4,8,2,2,1
55,rabbit,5,8,2,1,2
55,turtle,0,9,2,3,3
55,turtle,1,9,1,2,1
55,turtle,2,9,1,3,0
55,turtle,3,9,0,3,1
55,turtle,4,9,2,2,2
56,turtle,0,1,2,3,1
56,turtle,1,1,2,3,1
56,turtle,2,1,1,3,0
56,turtle,3,1,1,3,0
56,turtle,4,1,2,3,1
56,rabbit,5,1,0,3,0
56,turtle,0,2,1,3,1
56,turtle,1,2,2,2,1
56,turtle,2,2,0,3,0
56,turtle,3,2,2,3,0
56,turtle,4,2,2,3,0
56,rabbit,5,2,2,3,0
56,turtle,0,3,2,3,1
56,turtle,1,3,2,2,0
56,turtle,2,3,0,3,1
56,turtle,3,3,1,3,0
56,turtle,4,3,1,3,0
56,rabbit,5,3,0,3,0
56,turtle,0,4,1,3,1
56,turtle,1,4,1,2,0
56,turtle,2,4,0,3,2
56,turtle,3,4,2,3,0
56,turtle,4,4,0,3,0
56,rabbit,5,4,2,3,0
56,turtle,0,5,2,3,1
56,turtle,1,5,1,2,1
56,turtle,2,5,0,2,2
56,turtle,3,5,2,3,1
56,turtle,4,5,1,3,0
56,rabbit,5,5,0,3,0
56,turtle,0,6,2,3,0
56,turtle,1,6,2,2,1
56,turtle,2,6,0,1,2
56,turtle,3,6,2,3,0
56,turtle,4,6,0,3,0
56,rabbit,5,6,0,3,2
56,turtle,0,7,1,3,0
56,turtle,1,7,2,2,0
56,turtle,2,7,0,1,1
56,turtle,3,7,2,3,1
56,turtle,4,7,1,3,0
56,rabbit,5,7,0,3,0
56,turtle,0,8,2,3,0
56,turtle,1,8,2,2,1
56,turtle,2,8,0,0,1
56,turtle,3,8,2,3,0
56,turtle,4,8,2,3,0
56,rabbit,5,8,0,3,2
56,turtle,0,9,2,3,1
56,turtle,1,9,2,2,2
56,turtle,2,9,0,1,1
56,turtle,3,9,2,3,1
56,turtle,4,9,2,3,1
56,rabbit,5,9,0,3,0
56,turtle,0,10,2,2,1
56,turtle,1,10,2,2,1
56,turtle,2,10,1,1,1
56,turtle,3,10,1,3,1
56,turtle,4,10,2,2,1
56,rabbit,5,10,0,3,2
56,turtle,0,11,2,3,1
56,turtle,1,11,2,2,2
56,turtle,2,11,1,2,1
56,turtle,3,11,0,3,1
56,turtle,4,11,2,3,1
56,rabbit,5,11,0,3,0
56,turtle,0,12,1,3,1
56,turtle,1,12,2,2,1
56,turtle,2,12,2,2,1
56,turtle,3,12,0,3,0
56,turtle,4,12,1,3,1
56,rabbit,5,12,2,3,0
56,turtle,0,13,1,3,2
56,turtle,1,13,1,2,1
56,turtle,2,13,2,3,1
56,turtle,3,13,0,3,1
56,turtle,4,13,0,3,1
56,rabbit,5,13,0,3,0
56,turtle,0,14,0,3,2
56,turtle,1,14,1,2,0
56,turtle,2,14,2,3,0
56,turtle,3,14,1,3,1
56,turtle,4,14,1,3,1
56,rabbit,5,14,0,3,2
56,turtle,0,15,0,3,1
56,turtle,1,15,1,2,1
56,turtle,2,15,1,3,0
56,turtle,3,15,0,3,1
56,turtle,4,15,0,3,1
56,rabbit,5,15,2,3,2
56,turtle,0,16,0,3,2
56,turtle,1,16,2,2,1
56,turtle,2,16,0,3,0
56,turtle,3,16,0,3,2
56,turtle,4,16,0,3,0
56,rabbit,5,16,0,3,2
56,turtle,0,17,0,3,1
56,turtle,1,17,1,2,1
56,turtle,2,17,1,3,0
56,turtle,3,17,1,3,2
56,turtle,4,17,0,3,1
56,rabbit,5,17,0,1,2
56,turtle,0,18,0,3,2
56,turtle,1,18,1,2,2
56,turtle,2,18,2,3,0
56,turtle,3,18,0,3,2
56,turtle,4,18,1,3,1
56,rabbit,5,18,0,3,2
56,turtle,0,19,0,3,1
56,turtle,1,19,1,3,2
56,turtle,2,19,2,3,1
56,turtle,3,19,0,2,2
56,turtle,4,19,2,3,1
56,rabbit,5,19,2,3,2
56,turtle,0,20,1,3,1
56,turtle,1,20,1,2,2
56,turtle,2,20,2,2,1
56,turtle,3,20,0,2,3
56,turtle,4,20,1,3,1
56,rabbit,5,20,0,3,2
56,turtle,0,21,1,3,2
56,turtle,1,21,1,3,2
56,turtle,2,21,2,2,0
56,turtle,3,21,1,2,3
56,turtle,4,21,2,3,1
56,rabbit,5,21,2,3,2
56,turtle,0,22,1,2,2
56,turtle,1,22,1,3,1
56,turtle,2,22,3,2,0
56,turtle,3,22,0,2,3
56,turtle,4,22,2,2,1
56,rabbit,5,22,0,3,2
56,turtle,0,23,1,2,3
56,turtle,1,23,1,3,2
56,turtle,2,23,2,2,0
56,turtle,3,23,1,2,3
56,turtle,4,23,2,2,0
56,rabbit,5,23,0,3,0
56,turtle,0,24,1,3,3
56,turtle,1,24,0,3,2
56,turtle,2,24,2,1,0
56,turtle,3,24,1,2,2
56,turtle,4,24,2,2,1
56,rabbit,5,24,0,3,2
56,turtle,0,25,1,3,2
56,turtle,1,25,0,2,2
56,turtle,2,25,2,0,0
56,turtle,3,25,1,2,1
56,turtle,4,25,1,2,1
56,rabbit,5,25,2,3,2
56,turtle,0,26,1,3,3
56,turtle,1,26,0,3,2
56,turtle,2,26,1,0,0
56,turtle,3,26,1,1,1
56,turtle,4,26,0,2,1
56,rabbit,5,26,0,3,2
56,turtle,0,27,2,3,3
56,turtle,1,27,0,3,3
56,turtle,2,27,2,0,0
56,turtle,3,27,2,1,1
56,turtle,4,27,0,1,1
56,rabbit,5,27,0,1,2
56,turtle,0,28,1,3,3
56,turtle,1,28,0,3,2
56,turtle,2,28,1,0,0
56,turtle,3,28,2,0,1
56,turtle,4,28,0,1,2
56,rabbit,5,28,0,3,2
56,turtle,0,29,1,2,3
56,turtle,1,29,1,3,2
56,turtle,2,29,2,0,0
56,turtle,3,29,1,0,1
56,turtle,4,29,1,1,2
56,rabbit,5,29,0,1,2
56,turtle,0,30,1,2,2
56,turtle,1,30,1,3,3
56,turtle,2,30,2,1,0
56,turtle,3,30,1,0,2
56,turtle,4,30,1,2,2
56,rabbit,5,30,2,1,2
56,turtle,0,31,1,3,2
56,turtle,1,31,1,2,3
56,turtle,2,31,2,2,0
56,turtle,3,31,1,0,1
56,turtle,4,31,1,3,2
57,turtle,0,1,1,3,0
57,turtle,1,1,2,3,1
57,turtle,2,1,2,3,1
57,turtle,3,1,2,3,1
57,turtle,4,1,1,3,0
57,rabbit,5,1,0,3,0
57,turtle,0,2,0,3,0
57,turtle,1,2,2,2,1
57,turtle,2,2,2,2,1
57,turtle,3,2,2,3,0
57,turtle,4,2,2,3,0
57,rabbit,5,2,2,3,0
57,turtle,0,3,1,3,0
57,turtle,1,3,2,2,0
57,turtle,2,3,1,2,1
57,turtle,3,3,2,3,1
57,turtle,4,3,1,3,0
57,rabbit,5,3,0,3,0
57,turtle,0,4,2,3,0
57,turtle,1,4,3,2,0
57,turtle,2,4,0,2,1
57,turtle,3,4,2,3,0
57,turtle,4,4,0,3,0
57,rabbit,5,4,0,3,2
57,turtle,0,5,1,3,0
57,turtle,1,5,3,1,0
57,turtle,2,5,0,2,0
57,turtle,3,5,1,3,0
57,turtle,4,5,0,3,1
57,rabbit,5,5,2,3,2
57,turtle,0,6,2,3,0
57,turtle,1,6,2,1,0
57,turtle,2,6,0,1,0
57,turtle,3,6,0,3,0
57,turtle,4,6,0,3,0
57,rabbit,5,6,0,3,2
57,turtle,0,7,1,3,0
57,turtle,1,7,2,2,0
57,turtle,2,7,1,1,0
57,turtle,3,7,0,3,1
57,turtle,4,7,0,3,1
57,rabbit,5,7,0,3,0
57,turtle,0,8,0,3,0
57,turtle,1,8,3,2,0
57,turtle,2,8,0,1,0
57,turtle,3,8,1,3,1
57,turtle,4,8,0,3,2
57,rabbit,5,8,0,3,2
57,turtle,0,9,1,3,0
57,turtle,1,9,2,2,0
57,turtle,2,9,1,1,0
57,turtle,3,9,2,3,1
57,turtle,4,9,0,3,1
57,rabbit,5,9,0,1,2
57,turtle,0,10,2,3,0
57,turtle,1,10,3,2,0
57,turtle,2,10,0,1,0
57,turtle,3,10,2,3,0
57,turtle,4,10,0,3,0
57,rabbit,5,10,2,1,2
57,turtle,0,11,1,3,0
57,turtle,1,11,3,1,0
57,turtle,2,11,1,1,0
57,turtle,3,11,1,3,0
57,turtle,4,11,1,3,0
58,turtle,0,1,1,3,0
58,turtle,1,1,1,3,0
58,turtle,2,1,2,3,1
58,turtle,3,1,1,3,0
58,turtle,4,1,2,3,1
58,rabbit,5,1,0,3,0
58,turtle,0,2,0,3,0
58,turtle,1,2,2,3,0
58,turtle,2,2,1,3,1
58,turtle,3,2,0,3,0
58,turtle,4,2,1,3,1
58,rabbit,5,2,0,3,2
58,turtle,0,3,1,3,0
58,turtle,1,3,2,3,1
58,turtle,2,3,0,3,1
58,turtle,3,3,1,3,0
58,turtle,4,3,2,3,1
58,rabbit,5,3,0,3,0
58,turtle,0,4,0,3,0
58,turtle,1,4,1,3,1
58,turtle,2,4,0,3,0
58,turtle,3,4,0,3,0
58,turtle,4,4,2,3,0
58,rabbit,5,4,0,3,2
58,turtle,0,5,0,3,1
58,turtle,1,5,1,3,2
58,turtle,2,5,0,3,1
58,turtle,3,5,1,3,0
58,turtle,4,5,1,3,0
58,rabbit,5,5,0,3,0
58,turtle,0,6,0,3,2
58,turtle,1,6,1,3,3
58,turtle,2,6,1,3,1
58,turtle,3,6,0,3,0
58,turtle,4,6,2,3,0
58,rabbit,5,6,0,3,2
58,turtle,0,7,0,2,2
58,turtle,1,7,1,2,3
58,turtle,2,7,2,3,1
58,turtle,3,7,0,3,1
58,turtle,4,7,1,3,0
58,rabbit,5,7,0,1,2
58,turtle,0,8,0,1,2
58,turtle,1,8,0,2,3
58,turtle,2,8,2,2,1
58,turtle,3,8,0,3,2
58,turtle,4,8,2,3,0
58,rabbit,5,8,0,3,2
58,turtle,0,9,0,0,2
58,turtle,1,9,0,2,2
58,turtle,2,9,2,2,2
58,turtle,3,9,1,3,2
58,turtle,4,9,2,3,1
58,rabbit,5,9,0,1,2
58,turtle,0,10,1,0,2
58,turtle,1,10,0,3,2
58,turtle,2,10,2,2,1
58,turtle,3,10,2,3,2
58,turtle,4,10,1,3,1
58,rabbit,5,10,0,3,2
58,turtle,0,11,1,0,1
58,turtle,1,11,1,3,2
58,turtle,2,11,2,3,1
58,turtle,3,11,2,3,3
58,turtle,4,11,1,3,2
58,rabbit,5,11,2,3,2
58,turtle,0,12,1,0,2
58,turtle,1,12,2,3,2
58,turtle,2,12,1,3,1
58,turtle,3,12,2,3,2
58,turtle,4,12,1,3,1
58,rabbit,5,12,0,3,2
58,turtle,0,13,1,0,1
58,turtle,1,13,1,3,2
58,turtle,2,13,2,3,1
58,turtle,3,13,1,3,2
58,turtle,4,13,1,3,2
58,rabbit,5,13,2,3,2
58,turtle,0,14,1,0,2
58,turtle,1,14,1,2,2
58,turtle,2,14,2,3,0
58,turtle,3,14,1,3,3
58,turtle,4,14,1,2,2
58,rabbit,5,14,0,3,2
58,turtle,0,15,0,0,2
58,turtle,1,15,1,3,2
58,turtle,2,15,1,3,0
58,turtle,3,15,1,2,3
58,turtle,4,15,1,2,1
58,rabbit,5,15,0,1,2
58,turtle,0,16,1,0,2
58,turtle,1,16,1,3,3
58,turtle,2,16,2,3,0
58,turtle,3,16,1,2,2
58,turtle,4,16,1,2,2
58,rabbit,5,16,0,3,2
58,turtle,0,17,1,0,1
58,turtle,1,17,1,3,2
58,turtle,2,17,1,3,0
58,turtle,3,17,1,2,3
58,turtle,4,17,1,2,3
58,rabbit,5,17,0,1,2
58,turtle,0,18,2,0,1
58,turtle,1,18,1,3,3
58,turtle,2,18,0,3,0
58,turtle,3,18,1,1,3
58,turtle,4,18,1,2,2
58,rabbit,5,18,2,1,2
58,turtle,0,19,2,1,1
58,turtle,1,19,1,2,3
58,turtle,2,19,1,3,0
58,turtle,3,19,2,1,3
58,turtle,4,19,1,2,1
59,turtle,0,1,1,3,0
59,turtle,1,1,1,3,0
59,turtle,2,1,2,3,1
59,turtle,3,1,1,3,0
59,turtle,4,1,1,3,0
59,rabbit,5,1,0,3,0
59,turtle,0,2,0,3,0
59,turtle,1,2,0,3,0
59,turtle,2,2,2,3,0
59,turtle,3,2,0,3,0
59,turtle,4,2,0,3,0
59,rabbit,5,2,2,3,0
59,turtle,0,3,1,3,0
59,turtle,1,3,1,3,0
59,turtle,2,3,2,3,1
59,turtle,3,3,0,3,1
59,turtle,4,3,0,3,1
59,rabbit,5,3,0,3,0
59,turtle,0,4,2,3,0
59,turtle,1,4,0,3,0
59,turtle,2,4,2,2,1
59,turtle,3,4,0,3,0
59,turtle,4,4,0,3,0
59,rabbit,5,4,2,3,0
59,turtle,0,5,1,3,0
59,turtle,1,5,0,3,1
59,turtle,2,5,2,2,2
59,turtle,3,5,1,3,0
59,turtle,4,5,1,3,0
59,rabbit,5,5,0,3,0
59,turtle,0,6,2,3,0
59,turtle,1,6,0,3,2
59,turtle,2,6,2,2,1
59,turtle,3,6,2,3,0
59,turtle,4,6,0,3,0
59,rabbit,5,6,2,3,0
59,turtle,0,7,2,3,1
59,turtle,1,7,0,3,1
59,turtle,2,7,2,3,1
59,turtle,3,7,1,3,0
59,turtle,4,7,0,3,1
59,rabbit,5,7,0,3,0
59,turtle,0,8,2,3,0
59,turtle,1,8,0,3,0
59,turtle,2,8,1,3,1
59,turtle,3,8,0,3,0
59,turtle,4,8,0,3,2
59,rabbit,5,8,2,3,0
59,turtle,0,9,2,3,1
59,turtle,1,9,0,3,1
59,turtle,2,9,0,3,1
59,turtle,3,9,0,3,1
59,turtle,4,9,0,2,2
59,rabbit,5,9,0,3,0
59,turtle,0,10,1,3,1
59,turtle,1,10,1,3,1
59,turtle,2,10,1,3,1
59,turtle,3,10,1,3,1
59,turtle,4,10,0,2,3
59,rabbit,5,10,2,3,0
59,turtle,0,11,1,3,2
59,turtle,1,11,0,3,1
59,turtle,2,11,0,3,1
59,turtle,3,11,0,3,1
59,turtle,4,11,1,2,3
59,rabbit,5,11,0,3,0
59,turtle,0,12,1,2,2
59,turtle,1,12,0,3,0
59,turtle,2,12,0,3,0
59,turtle,3,12,1,3,1
59,turtle,4,12,2,2,3
59,rabbit,5,12,0,3,2
59,turtle,0,13,1,2,1
59,turtle,1,13,1,3,0
59,turtle,2,13,0,3,1
59,turtle,3,13,0,3,1
59,turtle,4,13,1,2,3
59,rabbit,5,13,2,3,2
59,turtle,0,14,0,2,1
59,turtle,1,14,2,3,0
59,turtle,2,14,1,3,1
59,turtle,3,14,0,3,2
59,turtle,4,14,2,2,3
59,rabbit,5,14,0,3,2
59,turtle,0,15,1,2,1
59,turtle,1,15,2,3,1
59,turtle,2,15,1,3,2
59,turtle,3,15,0,2,2
59,turtle,4,15,1,2,3
59,rabbit,5,15,2,3,2
59,turtle,0,16,0,2,1
59,turtle,1,16,2,2,1
59,turtle,2,16,0,3,2
59,turtle,3,16,0,3,2
59,turtle,4,16,1,2,2
59,rabbit,5,16,0,3,2
59,turtle,0,17,0,2,0
59,turtle,1,17,2,2,2
59,turtle,2,17,1,3,2
59,turtle,3,17,0,3,3
59,turtle,4,17,1,1,2
59,rabbit,5,17,0,3,0
59,turtle,0,18,0,2,1
59,turtle,1,18,2,2,1
59,turtle,2,18,1,3,1
59,turtle,3,18,0,3,2
59,turtle,4,18,1,1,3
59,rabbit,5,18,0,3,2
59,turtle,0,19,0,2,0
59,turtle,1,19,1,2,1
59,turtle,2,19,2,3,1
59,turtle,3,19,0,3,1
59,turtle,4,19,1,2,3
59,rabbit,5,19,0,3,0
59,turtle,0,20,0,2,1
59,turtle,1,20,1,1,1
59,turtle,2,20,2,3,0
59,turtle,3,20,0,3,2
59,turtle,4,20,1,3,3
59,rabbit,5,20,2,3,0
59,turtle,0,21,0,2,0
